timestamp, AccelerationX, AccelerationY, AccelerationZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Z-AxisAgle(Azimuth), X-AxisAngle(Pitch), Y-AxisAngle(Roll), GyroX, GyroY, GyroZ
1422632280107,-1.375,5.149,10.916,18.4,-1.4,-34.2,314.604,-27.31,-5.123,0,0,0
1422632280207,-1.365,4.038,7.861,18.4,-5.8,-34.2,304.485,-25.079,-6.496,0,0,0
1422632280307,-1.442,4.086,7.871,18.8,-9.6,-34.2,300.377,-26.843,-8.776,0,0,0
1422632280407,-1.106,4.517,8.225,18.8,-10.9,-33.8,296.988,-27.055,-9.223,0,0,0
1422632280507,-1.097,4.996,8.666,18.8,-11.5,-33.8,289.254,-26.906,-4.572,0,0,0
1422632280607,-1.02,5.139,9.566,18.8,-11.5,-33.8,297.052,-29.771,-6.252,0,0,0
1422632280707,-0.494,4.804,7.881,18.8,-11.5,-33.8,292.606,-28.116,-5.368,0,0,0
1422632280807,-0.628,4.44,8.905,18.8,-11.5,-33.8,295.918,-31.322,-3.05,0,0,0
1422632280907,-0.771,4.862,7.785,18.8,-11.5,-33.8,287.402,-26.446,-3.603,0,0,0
1422632281020,-0.8,4.986,7.986,18.8,-11.5,-33.8,299.075,-31.853,-4.85,0,0,0
1422632281107,-0.992,5.082,8.714,18.8,-11.5,-33.8,299.075,-31.853,-4.85,0,0,0
1422632281207,-0.771,4.996,7.785,19.3,-12.7,-33.8,285.384,-26.976,-4.771,0,0,0
1422632281307,-0.953,5.226,8.915,19.3,-12.2,-33.8,297.676,-32.566,-4.76,0,0,0
1422632281407,-0.8,4.996,8.426,19.3,-12.2,-33.8,293.992,-30.241,-5.267,0,0,0
1422632281507,-0.752,4.986,8.168,19.3,-12.8,-33.8,292.236,-30.553,-4.662,0,0,0
1422632281607,-0.848,4.996,8.522,19.3,-12.8,-34.2,294.098,-31.293,-4.492,0,0,0
1422632281707,-0.675,5.187,8.446,19.3,-12.8,-34.2,292.554,-30.259,-4.895,0,0,0
1422632281869,-0.733,5.216,8.35,18.9,-13.3,-34.2,294.475,-31.893,-4.248,0,0,0
1422632281907,-0.752,5.321,8.254,18.9,-13.3,-34.2,294.475,-31.893,-4.248,0,0,0
1422632282007,-0.599,5.245,8.168,18.9,-13.3,-34.2,296.184,-32.707,-4.378,0,0,0
1422632282107,-0.503,5.226,8.053,18.4,-12.3,-34.2,297.812,-32.635,-3.526,0,0,0
1422632282207,-0.675,5.408,8.484,18.4,-12.3,-34.2,297.658,-32.926,-2.992,0,0,0
1422632282308,-0.589,5.273,8.436,18,-12.3,-34.6,299.045,-32.436,-3.833,0,0,0
1422632282407,-0.436,5.206,8.158,18,-12.7,-34.6,296.618,-31.944,-3.382,0,0,0
1422632282507,-0.666,5.273,8.235,18,-12.7,-34.6,296.648,-32.514,-2.568,0,0,0
1422632282607,-0.81,5.331,8.388,17.6,-12.7,-34.6,299.194,-32.421,-4.194,0,0,0
1422632282707,-0.819,5.302,8.35,17.6,-12.7,-35,300.335,-32.324,-4.653,0,0,0
1422632282807,-0.8,5.36,8.273,17.6,-12.7,-35,300.364,-32.287,-4.723,0,0,0
1422632282907,-0.896,5.341,8.359,17.6,-12.7,-35,301.26,-32.822,-4.632,0,0,0
1422632283007,-1.03,5.379,8.436,17.6,-12.7,-35,301.3,-32.425,-5.157,0,0,0
1422632283107,-0.838,5.273,8.244,17.2,-12.7,-35,302.951,-32.332,-5.868,0,0,0
1422632283215,-0.81,5.331,8.35,17.2,-12.7,-35,301.236,-32.436,-4.669,0,0,0
1422632283308,-0.915,5.379,8.292,17.2,-12.7,-35,301.236,-32.436,-4.669,0,0,0
1422632283407,-0.867,5.417,8.58,17.2,-12.7,-35,302.95,-32.82,-5.281,0,0,0
1422632283507,-0.819,5.475,8.283,17.2,-12.7,-35,300.971,-32.138,-4.88,0,0,0
1422632283607,-0.771,5.321,8.168,17.2,-12.7,-35,303.027,-33.344,-4.706,0,0,0
1422632283707,-0.886,5.465,8.187,17.2,-13.1,-35,301.095,-32.97,-4.516,0,0,0
1422632283807,-0.963,5.503,8.254,17.2,-13.1,-35,303.257,-33.57,-5.136,0,0,0
1422632283907,-0.685,5.283,8.216,17.2,-13.1,-35,303.821,-33.517,-5.543,0,0,0
1422632284007,-0.762,5.379,7.957,17.2,-13.1,-35,301.082,-33.007,-4.459,0,0,0
1422632284107,-0.867,5.388,8.311,17.2,-13.1,-35,302.964,-33.942,-4.523,0,0,0
1422632284207,-1.001,5.551,8.378,17.2,-13.1,-35,301.55,-32.822,-4.999,0,0,0
1422632284308,-0.695,5.599,8.072,17.2,-13.1,-35,303.697,-33.337,-5.679,0,0,0
1422632284407,-0.455,5.312,7.651,16.8,-13.1,-35,304.2,-34.649,-4.043,0,0,0
1422632284509,-0.57,5.283,7.775,16.8,-13.1,-35,302.429,-34.724,-2.796,0,0,0
1422632284610,-1.087,5.676,8.388,16.8,-13.1,-35,302.348,-34.126,-3.466,0,0,0
1422632284708,-1.068,6.241,8.513,16.3,-13.1,-35,307.367,-33.871,-6.118,0,0,0
1422632284809,-0.752,6.336,7.986,15.1,-13.1,-35,313.801,-36.038,-5.773,0,0,0
1422632284908,1.058,5.647,6.913,13.5,-13.1,-35,318.255,-38.303,-4.217,0,0,0
1422632285009,1.029,5.953,6.444,12.8,-13.1,-35,303.017,-38.925,6.752,0,0,0
1422632285108,-0.513,7.648,7.249,11.6,-13.5,-35,309.16,-42.371,6.684,0,0,0
1422632285209,-0.781,8.194,9.317,10.3,-14.7,-35,332.049,-46.472,-2.782,0,0,0
1422632285308,2.197,5.781,9.489,7.1,-15.5,-34.6,338.341,-41.233,-3.598,0,0,0
1422632285409,1.355,4.009,6.061,0.1,-15.5,-34.6,333.024,-35.534,5.533,0,0,0
1422632285509,2.542,3.435,3.667,2.6,-17.4,-32.6,287.699,-32.847,10.556,0,0,0
1422632285609,0.273,5.503,8.656,8.6,-16,-33.2,284.274,-37.609,26.846,0,0,0
1422632285709,0.761,6.068,8.015,10.7,-14.6,-33.2,294.875,-32.44,1.521,0,0,0
1422632285808,-0.053,5.896,7.852,9.4,-12.7,-34,309.556,-37.013,4.321,0,0,0
1422632285909,0.359,6.451,7.201,6.9,-12.7,-34,327.267,-36.901,-0.298,0,0,0
1422632286010,-0.158,6.03,6.473,6.1,-13.1,-34,329.813,-41.831,2.123,0,0,0
1422632286108,-1.451,6.854,7,4.6,-13.1,-34,344.455,-42.97,-1.022,0,0,0
1422632286208,-0.752,6.107,7.775,4.6,-12.5,-34.4,5.065,-43.803,-8.422,0,0,0
1422632286309,0.397,6.394,6.913,4.6,-11.7,-34.4,352.636,-38.018,-4.348,0,0,0
1422632286409,0.043,6.116,7.469,4.6,-10.4,-35.6,339.546,-42.729,2.403,0,0,0
1422632286508,-0.427,5.838,7.746,4.6,-9.4,-35.6,343.127,-39.324,0.243,0,0,0
1422632286609,-0.436,5.944,7.737,3.5,-9.4,-36.2,353.092,-36.96,-2.514,0,0,0
1422632286708,-0.302,5.494,8.053,3,-10.6,-37.1,355.437,-37.501,-2.549,0,0,0
1422632286808,0.445,5.025,6.971,1.7,-9.5,-38.3,5.801,-37.358,-4.506,0,0,0
1422632286935,-0.522,6.231,9.327,-3.3,-2.7,-43.6,16.176,-33.854,-4.108,0,0,0
1422632287007,-0.924,5.819,10.217,-3.3,-2.7,-43.6,16.176,-33.854,-4.108,0,0,0
1422632287108,-0.082,4.766,8.503,-5.6,-2.7,-44.3,24.91,-29.563,-4.492,0,0,0
1422632287208,-0.053,6.087,7.057,-8.9,-5,-44.3,28.036,-29.278,-0.469,0,0,0
1422632287308,0.119,5.695,8.704,-13.2,-5,-44.9,27.829,-40.793,-0.315,0,0,0
1422632287408,0.071,4.584,8.503,-13.7,-3.1,-47.5,29.247,-33.193,0.653,0,0,0
1422632287508,-0.369,4.584,8.091,-15.2,-2.2,-49.1,40.011,-28.346,-3.099,0,0,0
1422632287608,0.043,4.067,8.465,-15.7,0.4,-50.3,35.248,-29.513,-2.271,0,0,0
1422632287708,0.215,4.201,8.656,-15.7,1.3,-50.7,33.669,-25.654,0.248,0,0,0
1422632287808,-0.063,4.048,8.608,-14.4,2.5,-51.3,28.206,-25.885,1.279,0,0,0
1422632287908,0.253,4.048,8.417,-13.6,2.5,-51.8,29.882,-25.181,-0.369,0,0,0
1422632288008,0.34,4.009,9.087,-13.6,4.8,-51.8,24.508,-25.673,1.544,0,0,0
1422632288108,0.186,4.086,7.833,-13.1,3.3,-50.8,25.805,-23.787,1.948,0,0,0
1422632288208,0.033,4.076,8.484,-12.7,3.3,-50.8,25.221,-25.679,1.078,0,0,0
1422632288308,0.052,4.057,8.12,-12.2,4.1,-50.8,25.042,-25.663,0.199,0,0,0
1422632288408,0.091,3.856,8.637,-12.2,6,-50.8,23.037,-26.555,0.321,0,0,0
1422632288507,0.014,3.818,8.541,-12.2,6,-50.8,24.155,-24.05,0.545,0,0,0
1422632288607,0.177,3.952,8.513,-12.2,5.4,-50.8,25.29,-24.089,0.075,0,0,0
1422632288708,0.311,3.923,8.56,-11.3,5.4,-50.3,21.657,-24.898,1.075,0,0,0
1422632288808,0.349,3.962,8.551,-11.3,5,-49.9,20.857,-24.607,1.879,0,0,0
1422632288915,0.091,4,8.694,-11.7,5,-49.9,23.801,-24.709,0.538,0,0,0
1422632289008,0.177,4.124,8.417,-11.7,5,-49.9,23.801,-24.709,0.538,0,0,0
1422632289108,0.234,3.923,8.35,-12.4,5,-49.9,23.276,-26.097,1.075,0,0,0
1422632289210,0.311,3.99,8.388,-12.4,5,-49.9,23.23,-25.156,1.449,0,0,0
1422632289308,0.081,4.134,8.388,-12.4,5,-50.6,22.012,-25.427,1.906,0,0,0
1422632289408,0.148,4.096,8.532,-11.8,4.5,-50.6,23.279,-26.235,0.487,0,0,0
1422632289507,-0.072,4.287,8.082,-11.1,4.5,-50.6,21.523,-25.638,0.891,0,0,0
1422632289609,-0.427,3.895,9.518,-10.1,4.5,-50.6,25.834,-24.319,-2.356,0,0,0
1422632289708,-0.494,3.799,8.694,-9.2,4.9,-50.6,25.294,-22.229,-2.372,0,0,0
1422632289808,-0.762,4.402,9.307,-6.8,4.9,-50.2,20.863,-23.561,-2.965,0,0,0
1422632289909,0.225,4.105,7.852,-4.8,4.9,-48.5,18.199,-25.237,-4.222,0,0,0
1422632290008,-0.168,5.245,8.484,-3.4,3,-46.1,5.206,-27.596,1.442,0,0,0
1422632290108,-1.02,5.484,9.01,-1.9,3,-44.9,5.544,-31.72,-0.964,0,0,0
1422632290209,-1.173,5.704,7.612,-0.3,3,-43.7,9.889,-31.164,-5.524,0,0,0
1422632290308,-1.509,6.222,7.689,2.8,1.7,-42,6.001,-39.049,-7.761,0,0,0
1422632290409,-1.48,6.107,8.876,5.7,1.7,-40.9,1.071,-38.45,-8.668,0,0,0
1422632290508,0.589,6.317,7.727,8,-1.5,-38,352.632,-34.16,-7.816,0,0,0
1422632290608,2.561,1.644,10.342,7,-2.5,-36.3,336.481,-39.186,3.369,0,0,0
1422632290708,-0.235,3.923,7.976,7.6,-4.8,-35.1,271.907,-8.767,13.741,0,0,0
1422632290809,-0.934,2.975,8.809,6.3,-6.3,-35.5,332.199,-26.183,-1.504,0,0,0
1422632290909,-0.944,4.67,6.664,7.1,-7.9,-34.7,317.755,-18.559,-5.737,0,0,0
1422632291009,-1.183,5.341,9.671,7.5,-6.5,-34.7,342.416,-29.136,-5.9,0,0,0
1422632291108,-0.982,5.321,8.015,6.1,-4.5,-34.7,350.469,-28.726,-6.106,0,0,0
1422632291209,-1.097,4.23,8.57,6.1,-2.6,-34.7,352.08,-33.388,-5.823,0,0,0
1422632291309,-0.369,4.316,9.039,5.4,-0.7,-34.7,354.721,-26.087,-6.542,0,0,0
1422632291409,-0.934,4.086,8.819,5.4,-1.1,-34.7,343.79,-25.506,-2.108,0,0,0
1422632291509,-0.685,4.268,8.934,5.4,-1.1,-34.7,351.653,-24.74,-5.489,0,0,0
1422632291607,-0.704,3.981,9.154,5.4,-1.1,-34.2,347.817,-25.462,-3.952,0,0,0
1422632291708,-0.829,3.895,8.235,5.4,-1.1,-34.2,351.594,-25.691,-5.469,0,0,0
1422632291809,-0.934,3.952,9.135,5.9,-1.1,-34.2,348.685,-25.199,-5.19,0,0,0
1422632291908,-0.743,3.904,9.116,5.5,-0.7,-34.2,350.641,-23.283,-5.361,0,0,0
1422632292007,-0.666,3.856,9.47,5.1,-0.2,-34.2,349.719,-23.115,-4.276,0,0,0
1422632292109,-0.513,3.847,9.078,5.1,-0.2,-33.6,347.433,-22.1,-3.726,0,0,0
1422632292208,-0.589,3.847,9.049,5.9,0.2,-33.6,342.637,-22.935,-2.972,0,0,0
1422632292309,-0.647,3.799,9.058,5.9,0.2,-34,343.993,-22.986,-3.421,0,0,0
1422632292409,-0.666,3.895,9.164,5.9,0.2,-34,344.833,-23.506,-3.647,0,0,0
1422632292509,-0.522,4.038,9.02,5.9,-0.2,-34,344.703,-22.971,-3.826,0,0,0
1422632292608,-0.628,3.933,8.991,5.9,-0.2,-34,343.486,-24.079,-3.025,0,0,0
1422632292708,-0.675,3.971,9.269,5.4,-0.2,-34,346.681,-23.573,-3.654,0,0,0
1422632292808,-0.637,3.952,8.972,5.4,-0.2,-34,346.869,-23.146,-3.824,0,0,0
1422632292908,-0.656,4.029,9.106,5.4,-0.2,-34,346.906,-23.716,-3.717,0,0,0
1422632293009,-0.618,4.029,8.876,4.9,-0.2,-34,349.12,-23.811,-3.766,0,0,0
1422632293108,-0.541,3.962,8.905,4.9,-0.2,-34,347.955,-24.828,-3.088,0,0,0
1422632293209,-0.522,3.99,9.001,4.9,-0.2,-34,347.753,-23.939,-3.176,0,0,0
1422632293308,-0.503,4.029,8.781,4.9,-0.2,-33.6,347.166,-23.874,-3.037,0,0,0
1422632293408,-0.503,3.981,8.752,4.5,-0.2,-33.6,348.879,-24.611,-2.972,0,0,0
1422632293507,-0.589,4.067,8.809,4.5,-0.2,-33.6,348.831,-24.419,-2.988,0,0,0
1422632293607,-0.666,4.057,8.896,4.5,-0.2,-33.6,350.086,-24.73,-3.466,0,0,0
1422632293709,-0.647,4.057,8.896,4.5,-0.2,-33.6,351.01,-24.461,-3.896,0,0,0
1422632293807,-0.695,4.134,9.058,4.1,-0.2,-33.6,352.794,-24.38,-4.001,0,0,0
1422632293909,-0.733,4.124,8.838,4.1,-0.2,-33.6,352.79,-24.463,-3.989,0,0,0
1422632294008,-0.685,4.048,8.733,4.1,-0.2,-33.6,353.628,-24.938,-4.288,0,0,0
1422632294108,-0.647,4.105,9.049,4.1,-0.2,-33.6,353.066,-24.799,-4.066,0,0,0
1422632294208,-0.752,4.134,8.943,4.1,-0.2,-33.6,352.097,-24.346,-3.715,0,0,0
1422632294308,-0.752,4.124,8.915,4.1,-0.2,-33.6,353.762,-24.734,-4.364,0,0,0
1422632294409,-0.704,4.134,8.953,4.1,-0.2,-33.6,353.797,-24.745,-4.376,0,0,0
1422632294507,-0.541,4.22,8.675,4.1,-0.2,-33.6,352.814,-25.056,-3.931,0,0,0
1422632294609,-0.771,4.249,8.733,3.7,-0.2,-33.6,353.347,-25.894,-3.207,0,0,0
1422632294714,-0.829,4.268,9.192,3.7,-0.6,-33.2,356.344,-24.811,-4.667,0,0,0
1422632294807,-0.714,4.325,8.857,3.7,-0.6,-33.2,356.344,-24.811,-4.667,0,0,0
1422632294908,-1.164,4.211,9.346,3.7,-0.6,-33.2,355.245,-25.964,-4.136,0,0,0
1422632295008,-1.7,3.741,9.643,3.7,-0.6,-33.2,0.832,-24.083,-6.475,0,0,0
1422632295108,-1.576,3.693,8.465,3.3,-0.6,-33.2,11.055,-20.907,-9.335,0,0,0
1422632295209,-0.599,3.895,8.723,3.3,-0.6,-33.2,1.088,-23.308,-5.911,0,0,0
1422632295309,-1.317,5.762,9.719,2.5,-0.6,-32.7,358.307,-24.004,-3.582,0,0,0
1422632295408,-0.513,5.321,8.206,1.3,2.1,-32.7,7.586,-30.436,-6.649,0,0,0
1422632295508,-0.733,5.388,7.392,-0.1,4.2,-32.7,4.434,-32.916,-2.997,0,0,0
1422632295608,-0.982,6.279,9.202,-0.8,4.6,-31.3,8.134,-35.963,-4.571,0,0,0
1422632295708,-1.173,6.806,10.763,-1.8,5.8,-30.9,11.126,-34.155,-5.034,0,0,0
1422632295809,-0.752,6.815,11.883,-2.5,5,-29.9,14.064,-32.159,-5.257,0,0,0
1422632295909,-0.139,2.851,6.233,-4.8,7,-30.3,14.467,-13.89,2.193,0,0,0
1422632296008,0.119,3.061,6.837,-5.5,6,-30.8,18.231,-24.565,-1.148,0,0,0
1422632296108,-0.484,3.789,9.681,-6.5,8,-30.8,16.686,-24.112,0.907,0,0,0
1422632296209,0.253,3.626,7.296,-8.9,8,-30.8,28.821,-21.357,-2.663,0,0,0
1422632296308,0.186,4.661,9.192,-8.9,8.6,-30.8,20.351,-26.413,1.769,0,0,0
1422632296407,-0.13,4.938,8.905,-10,9.3,-30.3,23.388,-26.878,1.024,0,0,0
1422632296509,-0.302,4.967,7.727,-10,7.9,-30.3,25.741,-29.006,-0.726,0,0,0
1422632296607,-0.58,5.044,7.986,-10.8,8.5,-30.3,27.053,-29.152,-1.039,0,0,0
1422632296708,-0.072,4.967,7.603,-10.8,8.5,-30.3,28.331,-32.208,-3.512,0,0,0
1422632296808,-0.292,4.938,8.426,-10.8,8.5,-30.3,24.957,-33.156,-0.452,0,0,0
1422632296908,-0.34,4.689,8.484,-10.8,8.9,-29.9,27.087,-30.361,-1.706,0,0,0
1422632297073,-0.292,4.546,8.197,-10.4,10.1,-29.9,29.903,-29.678,-6.345,0,0,0
1422632297107,-0.292,4.546,8.197,-10.4,10.1,-29.9,29.903,-29.678,-6.345,0,0,0
1422632297209,-0.302,4.603,8.11,-9.6,10.1,-29.9,24.308,-28.992,-1.777,0,0,0
1422632297308,0.033,4.057,8.455,-9.6,12,-29.9,22.079,-27.237,-0.474,0,0,0
1422632297408,0.043,4.134,8.417,-9.1,13.4,-29.9,19.849,-25.64,0.199,0,0,0
1422632297508,-0.034,4.029,8.685,-9.6,14.7,-29.5,19.982,-26.161,0.25,0,0,0
1422632297608,0.129,4.048,8.57,-9.6,15.3,-29.5,20.294,-24.888,-0.196,0,0,0
1422632297708,0.071,3.971,8.331,-9.6,15.3,-29.5,19.327,-25.28,0.767,0,0,0
1422632297809,-0.178,4.029,8.675,-9.6,15.3,-29.5,19.582,-25.493,0.431,0,0,0
1422632297910,-0.111,3.981,8.388,-9.6,15.8,-29.5,20.717,-24.903,-1.055,0,0,0
1422632298009,-0.149,4.076,8.637,-10,15.8,-29.5,20.981,-25.386,-0.67,0,0,0
1422632298108,-0.245,4.115,8.714,-10,15.8,-29.5,21.199,-25.262,-0.884,0,0,0
1422632298208,-0.225,4.019,8.685,-10,15.8,-29.5,21.681,-25.27,-1.448,0,0,0
1422632298309,-0.292,4.057,8.685,-10,15.8,-29.5,21.714,-24.824,-1.349,0,0,0
1422632298408,-0.245,4.009,8.781,-10,16.4,-29.5,21.558,-25.031,-1.737,0,0,0
1422632298515,-0.264,3.962,8.809,-10,17.2,-29.5,21.113,-24.206,-1.555,0,0,0
1422632298609,-0.206,3.885,8.637,-10,17.2,-29.5,21.113,-24.206,-1.555,0,0,0
1422632298708,-0.312,3.885,8.723,-10,17.2,-29.5,21.722,-23.456,-2.061,0,0,0
1422632298807,-0.264,3.837,8.819,-9.6,17.2,-29.1,20.812,-23.985,-1.866,0,0,0
1422632298908,-0.254,3.808,8.771,-9.6,17.6,-29.1,20.433,-23.5,-1.56,0,0,0
1422632299008,-0.283,3.828,8.972,-9.6,17.6,-29.1,20.41,-23.462,-1.522,0,0,0
1422632299108,-0.264,3.904,8.809,-9.6,17.6,-29.1,20.612,-23.091,-1.66,0,0,0
1422632299209,-0.379,3.789,8.924,-9.2,17.1,-29.1,19.716,-23.892,-1.559,0,0,0
1422632299309,-0.484,3.818,8.8,-9.2,17.1,-29.1,20.497,-22.988,-2.225,0,0,0
1422632299408,-0.656,3.895,9.001,-9.2,17.1,-29.1,21.533,-23.224,-3.542,0,0,0
1422632299521,-0.312,3.99,8.589,-9.2,17.5,-29.1,19.934,-24.165,-2.188,0,0,0
1422632299607,-0.474,3.904,9.001,-9.2,17.5,-29.1,19.934,-24.165,-2.188,0,0,0
1422632299708,-0.819,3.789,9.518,-9.2,17.5,-28.7,20.653,-23.422,-2.761,0,0,0
1422632299808,-1.02,3.875,9.461,-9.2,17.9,-28.7,22.309,-21.639,-4.562,0,0,0
1422632299909,-0.57,3.33,8.177,-9.2,17.9,-28.7,23.056,-22.159,-5.698,0,0,0
1422632300009,-0.034,4.105,8.101,-9.2,18.3,-28.7,21.223,-22.1,-3.691,0,0,0
1422632300108,-0.551,6.394,9.221,-9.2,18.3,-28.7,17.48,-33.379,-1.581,0,0,0
1422632300209,-0.81,4.833,7.057,-9.2,18.7,-28.7,17.909,-34.694,-2.812,0,0,0
1422632300308,-0.656,6.087,10.073,-8.8,19.3,-28.7,18.796,-34.236,-5.405,0,0,0
1422632300408,-0.072,6.557,10.993,-8.8,22.4,-28.7,16.357,-31.093,-3.188,0,0,0
1422632300510,0.885,2.2,12.285,-6,23.8,-28.7,9.738,-30.814,-0.32,0,0,0
1422632300608,0.713,2.918,6.684,-3.5,24.3,-28.7,3.113,-10.126,4.054,0,0,0
1422632300709,-0.245,2.784,7.162,-2.4,23.7,-28.7,359.969,-23.458,5.581,0,0,0
1422632300808,0.32,2.353,7.067,-2.4,25.3,-28.7,7.098,-15.631,-3.834,0,0,0
1422632300908,1.01,3.128,8.465,-2.9,25.3,-28.7,3.05,-18.389,2.455,0,0,0
1422632301008,0.866,4.163,10.543,-2.3,26.1,-28.7,359.147,-20.149,6.384,0,0,0
1422632301108,1.029,4.747,8.101,-3.2,27,-28.7,2.249,-21.481,4.359,0,0,0
1422632301208,-0.053,4.029,9.451,-2.2,26,-28.7,359.701,-30.164,6.249,0,0,0
1422632301308,0.062,4.325,7.699,-2.2,26,-28.7,3.729,-23.093,-0.285,0,0,0
1422632301417,-0.656,4.211,8.857,-2.8,26.4,-28.7,6.637,-25.359,-3.824,0,0,0
1422632301508,-0.427,4.402,8.436,-2.8,26.4,-28.7,6.637,-25.359,-3.824,0,0,0
1422632301609,-0.359,4.115,8.972,-2.8,26.4,-29.1,5.735,-27.525,-2.563,0,0,0
1422632301708,-0.666,4.096,8.829,-2.8,26.4,-29.1,5.592,-24.628,-2.08,0,0,0
1422632301807,-0.379,3.856,9.078,-2.3,26.4,-29.1,5.941,-24.821,-3.913,0,0,0
1422632301907,-0.302,4.182,8.359,-2.3,26.9,-29.1,4.867,-22.992,-2.188,0,0,0
1422632302008,-0.455,4.153,8.934,-1.5,26.9,-29.1,3.303,-26.557,-1.845,0,0,0
1422632302137,-0.35,4.019,8.57,-1.9,26.5,-29.5,4.161,-25.106,-2.106,0,0,0
1422632302207,-0.331,4.048,8.733,-1.9,26.5,-29.5,4.161,-25.106,-2.106,0,0,0
1422632302308,-0.388,3.99,8.819,-1.9,26.5,-29.5,4.08,-24.849,-1.963,0,0,0
1422632302408,-0.474,4.086,8.934,-1.9,26.5,-29.5,4.317,-24.326,-2.29,0,0,0
1422632302509,-0.369,4.029,8.551,-1.9,26.9,-29.5,4.559,-24.547,-2.757,0,0,0
1422632302609,-0.484,4.019,9.183,-1.9,26.9,-29.5,4.194,-25.21,-2.234,0,0,0
1422632302709,-0.455,3.962,9.03,-1.9,26.9,-29.5,4.61,-23.609,-2.761,0,0,0
1422632302809,-0.34,4.009,8.503,-1.9,26.9,-29.5,4.529,-23.66,-2.64,0,0,0
1422632302908,-0.388,3.866,8.762,-1.9,27.3,-29.5,4.299,-24.386,-2.411,0,0,0
1422632303008,-0.551,3.904,9.154,-2.3,27.3,-29.5,4.86,-23.785,-2.315,0,0,0
1422632303108,-0.388,4.076,8.704,-2.3,27.3,-29.5,5.447,-23.064,-3.169,0,0,0
1422632303209,-0.427,3.933,8.8,-2.3,27.3,-29.5,4.789,-25.071,-2.306,0,0,0
1422632303308,-0.388,3.99,8.762,-2.3,27.3,-29.5,4.983,-24.056,-2.532,0,0,0
1422632303408,-0.446,4.038,8.963,-2.3,27.3,-29.5,4.817,-24.463,-2.302,0,0,0
1422632303516,-0.34,3.99,8.809,-2.3,27.7,-29.1,4.591,-24.353,-2.014,0,0,0
1422632303608,-0.513,4.048,9.068,-2.3,27.7,-29.1,4.591,-24.353,-2.014,0,0,0
1422632303708,-0.541,3.981,9.145,-2.3,27.7,-29.1,5.186,-24.022,-2.952,0,0,0
1422632303808,-0.254,4.163,8.704,-2.3,27.7,-29.1,5.313,-23.483,-3.104,0,0,0
1422632303909,-0.264,4.086,8.809,-2.7,27.7,-29.1,5.01,-25.545,-1.508,0,0,0
1422632304008,-0.225,4.124,8.446,-2.7,27.7,-29.1,5.065,-24.878,-1.546,0,0,0
1422632304109,-0.254,4.144,8.723,-2.7,27.7,-29.1,4.909,-26.017,-1.373,0,0,0
1422632304209,-0.302,4.124,8.532,-2.7,27.7,-29.1,5.016,-25.402,-1.506,0,0,0
1422632304308,-0.618,4.096,9.058,-2.7,27.7,-29.1,5.539,-24.803,-2.321,0,0,0
1422632304408,-0.656,4.076,9.01,-2.7,27.7,-29.1,6.321,-24.271,-3.549,0,0,0
1422632304507,-0.484,3.885,9.25,-2.7,27.7,-29.1,6.468,-24.288,-3.792,0,0,0
1422632304607,0.32,3.875,8.522,-2.7,27.7,-29.1,5.932,-22.749,-2.759,0,0,0
1422632304709,-0.043,3.531,9.451,-2.7,27.7,-29.1,2.921,-24.44,1.953,0,0,0
1422632304807,0.033,4.105,7.469,-2.7,27.7,-29.1,4.421,-20.477,-0.244,0,0,0
1422632304907,-0.292,2.717,10.974,-2.7,27.7,-29.1,3.893,-28.798,0.22,0,0,0
1422632305007,-0.283,3.981,7.852,0.1,27.7,-29.1,1.562,-22.508,-2.435,0,0,0
1422632305107,-0.455,3.981,8.953,2.4,27.7,-29.1,357.606,-26.87,-1.838,0,0,0
1422632305237,-0.695,4.517,8.829,4.3,26.1,-29.1,355.887,-27.023,-4.004,0,0,0
1422632305317,-0.58,4.498,8.685,5.3,23.9,-29.1,353.627,-27.33,-3.391,0,0,0
1422632305407,-0.455,4.517,8.503,5.3,23.9,-29.1,353.627,-27.33,-3.391,0,0,0
1422956684453,-0.206,4.804,8.465,-2,-2,-36.1,6.145,-29.348,0.302,0,0,0
1422956684551,-0.149,4.651,8.627,-2,-1.6,-36.1,8.89,-28.332,-0.863,0,0,0
1422956684651,0.148,4.507,8.522,-2,-1.1,-36.5,6.499,-27.774,0.132,0,0,0
1422956684751,-0.034,4.603,8.532,-1.6,-1.1,-37.1,5.688,-28.348,-0.193,0,0,0
1422956684851,0.11,3.732,8.867,-1.6,-0.3,-36.6,12.933,-30.387,-4.159,0,0,0
1422956684951,0.32,3.914,9.279,-1.6,0.4,-37.1,1.41,-22.853,1.816,0,0,0
1422956685052,-0.321,4.144,8.331,-0.4,-0.3,-37.1,356.234,-23.529,2.074,0,0,0
1422956685151,-0.139,4.134,9.164,-0.4,0.5,-37.1,5.602,-26.43,-1.966,0,0,0
1422956685252,-0.407,4.488,8.311,-0.8,0.5,-36.7,7.502,-28.342,-2.458,0,0,0
1422956685351,0.512,3.818,8.11,-1.7,-0.9,-36.7,6.591,-25.782,-0.13,0,0,0
1422956685451,-1.279,4.718,9.451,-1.7,-0.9,-36.7,21.542,-26.321,-6.899,0,0,0
1422956685551,-0.34,4.268,9.058,-0.7,-0.9,-36.7,16.954,-27.513,-6.665,0,0,0
1422956685651,-0.57,4.728,8.714,0.5,-0.9,-37.1,5.935,-28.436,-3.288,0,0,0
